2017-05-01 00:27,6912,2017-05-01 00:30,6311,194,1
2017-05-01 00:27,6021,2017-05-01 00:36,6137,529,1
2017-05-01 00:27,6200,2017-05-01 00:40,7069,744,1
2017-05-01 00:31,6184,2017-05-01 00:34,6178,162,0
2017-05-01 00:33,7014,2017-05-01 00:48,6221,908,0
2017-05-01 00:33,7014,2017-05-01 00:48,6221,893,0
2017-05-01 00:34,6098,2017-05-01 00:53,6280,1133,1
2017-05-01 00:38,6020,2017-05-01 00:49,6092,710,1
2017-05-01 00:38,6915,2017-05-01 00:51,6278,779,1
2017-05-01 00:46,7048,2017-05-01 01:02,6309,943,1
2017-05-01 00:46,6338,2017-05-01 00:49,7008,151,1
2017-05-01 00:46,6436,2017-05-01 00:59,6088,768,1
2017-05-01 00:47,6302,2017-05-01 00:50,6243,165,1
2017-05-01 00:52,6181,2017-05-01 00:56,6021,262,1
2017-05-01 00:54,6217,2017-05-01 00:57,6211,160,1
2017-05-01 00:54,6079,2017-05-01 00:56,6218,102,1
2017-05-01 00:55,6314,2017-05-01 01:05,7037,631,1
2017-05-01 00:55,6314,2017-05-01 01:05,7037,616,1
2017-05-01 00:57,6213,2017-05-01 01:03,6143,346,1
2017-05-01 01:00,7038,2017-05-01 01:02,6903,114,1
2017-05-01 01:02,6734,2017-05-01 01:30,6151,1653,1
2017-05-01 01:03,6176,2017-05-01 01:05,6178,134,1
2017-05-01 01:04,6021,2017-05-01 01:06,6020,114,1
2017-05-01 01:08,6362,2017-05-01 01:13,6918,263,1
2017-05-01 01:09,7038,2017-05-01 01:14,6034,279,1
2017-05-01 01:10,6164,2017-05-01 01:20,6021,572,1
2017-05-01 01:12,6230,2017-05-01 01:20,6247,494,1
2017-05-01 01:12,7069,2017-05-01 01:23,6211,656,1
2017-05-01 01:13,10002,2017-05-01 01:16,6349,144,1
2017-05-01 01:18,6062,2017-05-01 01:39,6191,1234,0
2017-05-01 01:35,6192,2017-05-01 01:41,6221,385,1
2017-05-01 01:35,6192,2017-05-01 01:42,6221,388,1
2017-05-01 01:41,6021,2017-05-01 02:06,6012,1502,1
2017-05-01 01:42,6019,2017-05-01 01:49,6143,395,1
2017-05-01 01:47,6235,2017-05-01 01:54,6178,437,1
2017-05-01 01:52,6114,2017-05-01 01:58,6126,309,1
2017-05-01 02:04,6156,2017-05-01 02:07,6146,213,1
2017-05-01 02:10,6344,2017-05-01 02:14,6728,208,1
2017-05-01 02:12,6707,2017-05-01 02:25,6714,803,1
2017-05-01 02:19,6107,2017-05-01 02:29,6092,556,1
2017-05-01 02:41,6026,2017-05-01 02:43,6036,132,1
2017-05-01 02:59,6215,2017-05-01 03:11,6041,669,1
2017-05-01 03:08,6161,2017-05-01 03:10,6236,92,1
2017-05-01 03:13,6226,2017-05-01 03:20,6702,430,1
2017-05-01 03:20,6254,2017-05-01 03:26,6321,343,1
2017-05-01 03:25,6182,2017-05-01 03:43,6927,1094,0
2017-05-01 03:28,6227,2017-05-01 03:31,6199,179,1
2017-05-01 03:29,6102,2017-05-01 03:30,6093,98,0
2017-05-01 03:29,6178,2017-05-01 03:33,6169,199,1
2017-05-01 03:36,6169,2017-05-01 03:46,6215,603,1
2017-05-01 03:41,6184,2017-05-01 03:44,6156,199,1
2017-05-01 03:45,6168,2017-05-01 03:50,6915,294,1
2017-05-01 03:48,6018,2017-05-01 03:53,6104,267,1
2017-05-01 03:48,6169,2017-05-01 04:08,6733,1161,1
2017-05-01 03:53,6215,2017-05-01 03:57,6178,276,1
2017-05-01 03:55,6020,2017-05-01 03:57,6902,146,1
2017-05-01 04:01,6414,2017-05-01 04:07,6408,309,1
2017-05-01 04:15,6184,2017-05-01 04:23,6199,516,1
2017-05-01 04:21,6169,2017-05-01 04:32,7078,638,1
2017-05-01 04:23,6174,2017-05-01 04:30,6902,398,1
2017-05-01 04:24,6225,2017-05-01 04:39,6105,900,1
2017-05-01 04:25,6750,2017-05-01 04:37,6015,747,1
2017-05-01 04:49,6146,2017-05-01 04:52,6142,208,1
2017-05-01 04:50,6100,2017-05-01 04:54,7081,217,1
2017-05-01 05:08,6215,2017-05-01 05:16,6206,426,1
2017-05-01 05:13,6344,2017-05-01 05:18,6254,289,1
2017-05-01 05:22,6355,2017-05-01 06:01,10002,2367,1
2017-05-01 05:26,6212,2017-05-01 05:34,6013,471,1
2017-05-01 05:28,6170,2017-05-01 05:38,6015,613,1
2017-05-01 05:30,6271,2017-05-01 05:51,6046,1239,1
2017-05-01 05:32,6146,2017-05-01 05:40,7078,518,1
2017-05-01 05:32,6041,2017-05-01 05:41,6901,555,1
2017-05-01 05:33,6213,2017-05-01 05:42,6012,503,1
2017-05-01 05:35,6380,2017-05-01 05:46,6395,651,1
2017-05-01 05:35,6107,2017-05-01 05:44,6067,551,1
2017-05-01 05:41,6177,2017-05-01 05:55,6067,847,1
2017-05-01 05:44,6309,2017-05-01 05:45,6426,74,1
2017-05-01 05:46,6212,2017-05-01 05:54,6184,494,1
2017-05-01 05:47,6011,2017-05-01 05:57,7080,569,1
2017-05-01 05:50,6433,2017-05-01 05:54,6194,216,1
2017-05-01 05:52,6409,2017-05-01 05:56,6096,262,1
2017-05-01 05:53,6158,2017-05-01 06:00,6147,418,1
2017-05-01 05:57,7072,2017-05-01 06:04,6114,383,1
2017-05-01 05:58,6131,2017-05-01 06:00,6133,125,1
2017-05-01 05:59,6220,2017-05-01 06:09,6708,617,1
2017-05-01 06:00,6178,2017-05-01 06:05,6014,326,1
2017-05-01 06:00,6184,2017-05-01 06:05,6152,321,1
2017-05-01 06:01,6719,2017-05-01 06:31,6063,1785,1
2017-05-01 06:02,7011,2017-05-01 06:10,6418,472,1
2017-05-01 06:03,6750,2017-05-01 06:11,6173,441,1
2017-05-01 06:04,7071,2017-05-01 06:17,6901,753,1
2017-05-01 06:05,6279,2017-05-01 06:12,6266,450,1
2017-05-01 06:05,6281,2017-05-01 06:16,7035,677,1
2017-05-01 06:10,6183,2017-05-01 06:17,6212,395,1
2017-05-01 06:10,6188,2017-05-01 06:21,6023,605,1
2017-05-01 06:11,6124,2017-05-01 06:38,6005,1652,1
2017-05-01 06:12,6722,2017-05-01 06:17,6721,282,1
2017-05-01 06:13,6261,2017-05-01 06:21,6022,503,1
2017-05-01 06:14,6154,2017-05-01 06:31,7069,996,1
2017-05-01 06:14,6044,2017-05-01 06:18,6187,243,1
2017-05-01 06:16,6502,2017-05-01 06:39,6114,1393,0
2017-05-01 06:19,7056,2017-05-01 06:26,6426,397,1
2017-05-01 06:22,6276,2017-05-01 06:36,6314,863,1
2017-05-01 06:23,6393,2017-05-01 06:25,6386,153,1
2017-05-01 06:23,7037,2017-05-01 06:28,6073,271,1
2017-05-01 06:25,7039,2017-05-01 06:53,6057,1716,1
2017-05-01 06:25,6921,2017-05-01 06:29,10002,243,1
2017-05-01 06:28,6100,2017-05-01 06:38,6043,614,1
2017-05-01 06:28,7081,2017-05-01 06:31,6100,213,1
2017-05-01 06:29,6175,2017-05-01 06:53,6273,1450,1
2017-05-01 06:30,7049,2017-05-01 06:38,6042,460,1
2017-05-01 06:32,6197,2017-05-01 06:41,6184,581,1
2017-05-01 06:32,6115,2017-05-01 06:35,6718,183,1
2017-05-01 06:33,6368,2017-05-01 06:42,6264,511,1
2017-05-01 06:34,6101,2017-05-01 06:37,6263,214,1
2017-05-01 06:34,7018,2017-05-01 06:43,6269,527,1
2017-05-01 06:34,6181,2017-05-01 06:42,6032,490,1
2017-05-01 06:36,6718,2017-05-01 06:53,6405,1025,1
2017-05-01 06:36,7029,2017-05-01 07:11,6100,2061,1
2017-05-01 06:37,7002,2017-05-01 07:21,6147,2618,1
2017-05-01 06:37,7057,2017-05-01 07:06,6100,1732,1
2017-05-01 06:37,7026,2017-05-01 06:43,6179,357,1
2017-05-01 06:37,6134,2017-05-01 06:52,6015,885,1
2017-05-01 06:38,6220,2017-05-01 06:41,6184,184,1
2017-05-01 06:39,6148,2017-05-01 06:53,6066,814,1
2017-05-01 06:39,6211,2017-05-01 06:50,6064,679,1
2017-05-01 06:41,6154,2017-05-01 06:52,6904,640,1
2017-05-01 06:42,6231,2017-05-01 06:49,6136,395,1
2017-05-01 06:42,6115,2017-05-01 07:10,6093,1631,1
2017-05-01 06:42,7027,2017-05-01 06:51,6018,514,1
2017-05-01 06:43,6002,2017-05-01 06:50,6108,415,1
2017-05-01 06:43,6194,2017-05-01 06:47,6433,237,1
2017-05-01 06:44,6126,2017-05-01 07:09,6168,1517,1
2017-05-01 06:45,6381,2017-05-01 06:54,6197,527,1
2017-05-01 06:45,6217,2017-05-01 06:52,6208,403,1
2017-05-01 06:47,7043,2017-05-01 07:10,7066,1382,1
2017-05-01 06:48,6042,2017-05-01 06:51,6032,197,1
2017-05-01 06:48,6224,2017-05-01 06:57,6073,515,1
2017-05-01 06:49,6192,2017-05-01 07:00,6253,668,1
2017-05-01 06:49,6260,2017-05-01 06:56,6906,403,1
2017-05-01 06:49,6018,2017-05-01 06:57,7069,432,1
2017-05-01 06:50,6160,2017-05-01 06:58,6224,472,1
2017-05-01 06:50,6110,2017-05-01 06:55,6114,272,1
2017-05-01 06:50,6750,2017-05-01 07:15,6041,1476,1
2017-05-01 06:51,6163,2017-05-01 06:56,6187,317,1
2017-05-01 06:52,6201,2017-05-01 07:03,7033,649,1
2017-05-01 06:52,6225,2017-05-01 07:09,6330,970,1
2017-05-01 06:53,6199,2017-05-01 06:56,7034,132,1
2017-05-01 06:54,6184,2017-05-01 07:16,6102,1313,1
2017-05-01 06:54,6046,2017-05-01 06:57,6053,180,1
2017-05-01 06:55,6136,2017-05-01 07:01,6248,366,1
2017-05-01 06:55,6181,2017-05-01 07:01,6003,320,1
2017-05-01 06:56,7006,2017-05-01 07:36,6901,2449,1
2017-05-01 06:57,6167,2017-05-01 07:02,6281,307,1
2017-05-01 06:57,7050,2017-05-01 07:19,6113,1324,1
2017-05-01 06:57,6267,2017-05-01 07:02,6912,289,1
2017-05-01 06:58,10002,2017-05-01 07:26,7069,1684,1
2017-05-01 06:58,6737,2017-05-01 07:17,7028,1161,1
2017-05-01 06:58,6229,2017-05-01 07:02,6213,246,1
2017-05-01 06:59,6046,2017-05-01 07:05,6034,388,1
2017-05-01 06:59,6199,2017-05-01 07:11,6310,740,1
2017-05-01 06:59,6189,2017-05-01 07:07,6127,462,1
2017-05-01 07:00,7040,2017-05-01 07:29,6044,1743,1
2017-05-01 07:00,10002,2017-05-01 07:16,6039,945,1
2017-05-01 07:00,6179,2017-05-01 07:03,6173,153,1
2017-05-01 07:00,6179,2017-05-01 07:03,6173,144,1
2017-05-01 07:01,6087,2017-05-01 07:10,6035,526,1
2017-05-01 07:02,6011,2017-05-01 07:09,6708,418,1
2017-05-01 07:02,6711,2017-05-01 07:13,7028,630,1
2017-05-01 07:05,6122,2017-05-01 07:08,6114,196,1
2017-05-01 07:05,6734,2017-05-01 07:20,6198,903,1
2017-05-01 07:06,6003,2017-05-01 07:13,6043,409,1
2017-05-01 07:06,6916,2017-05-01 07:19,6387,771,1
2017-05-01 07:07,6039,2017-05-01 07:26,7034,1098,1
2017-05-01 07:09,6067,2017-05-01 07:16,6218,386,1
2017-05-01 07:10,6718,2017-05-01 07:32,6072,1360,1
2017-05-01 07:12,6209,2017-05-01 07:19,6032,427,1
2017-05-01 07:12,6126,2017-05-01 07:15,6120,224,1
2017-05-01 07:12,6110,2017-05-01 07:33,6048,1226,1
2017-05-01 07:13,6233,2017-05-01 07:22,6181,571,1
2017-05-01 07:14,6184,2017-05-01 07:21,6147,424,1
2017-05-01 07:14,6164,2017-05-01 07:19,6136,301,1
2017-05-01 07:16,6395,2017-05-01 07:28,6380,730,1
2017-05-01 07:17,6164,2017-05-01 07:32,6081,948,1
2017-05-01 07:17,6907,2017-05-01 07:35,6014,1062,1
2017-05-01 07:17,6042,2017-05-01 07:34,6147,1017,1
2017-05-01 07:18,6160,2017-05-01 07:23,6190,305,1
2017-05-01 07:18,6708,2017-05-01 07:22,6037,234,1
2017-05-01 07:19,7070,2017-05-01 07:25,10002,376,1
2017-05-01 07:19,6143,2017-05-01 07:34,6364,901,1
2017-05-01 07:19,6268,2017-05-01 07:39,6034,1171,1
2017-05-01 07:19,6428,2017-05-01 07:43,6727,1418,1
2017-05-01 07:21,6154,2017-05-01 07:24,6158,194,1
2017-05-01 07:21,6177,2017-05-01 07:25,6173,243,1
2017-05-01 07:22,6750,2017-05-01 07:25,6148,212,1
2017-05-01 07:22,6116,2017-05-01 07:33,7080,634,1
2017-05-01 07:24,6918,2017-05-01 07:36,6273,694,1
2017-05-01 07:24,6314,2017-05-01 07:29,6926,253,1
2017-05-01 07:25,6195,2017-05-01 07:31,7025,409,1
2017-05-01 07:25,6073,2017-05-01 07:57,6418,1932,0
2017-05-01 07:26,6113,2017-05-01 07:44,6052,1039,1
2017-05-01 07:26,6044,2017-05-01 07:33,6901,380,1
2017-05-01 07:27,6163,2017-05-01 07:30,6186,171,1
2017-05-01 07:28,6163,2017-05-01 07:32,6136,274,1
2017-05-01 07:30,6140,2017-05-01 07:40,6901,610,1
2017-05-01 07:30,6265,2017-05-01 07:54,6037,1436,1
2017-05-01 07:30,6182,2017-05-01 07:32,6184,117,1
2017-05-01 07:30,6166,2017-05-01 07:34,6136,216,1
2017-05-01 07:30,6002,2017-05-01 07:36,7019,322,1
2017-05-01 07:31,6024,2017-05-01 07:43,7080,711,1
2017-05-01 07:32,6174,2017-05-01 07:35,6903,170,1
2017-05-01 07:33,6267,2017-05-01 07:55,6413,1350,1
2017-05-01 07:34,7072,2017-05-01 07:52,6235,1071,1
2017-05-01 07:34,6385,2017-05-01 07:37,6265,173,1
2017-05-01 07:34,6258,2017-05-01 07:45,6252,638,0
2017-05-01 07:35,6346,2017-05-01 07:48,6111,789,1
2017-05-01 07:35,6192,2017-05-01 07:42,6221,395,1
2017-05-01 07:35,6157,2017-05-01 07:37,6184,120,1
2017-05-01 07:36,6279,2017-05-01 08:01,7063,1518,1
2017-05-01 07:36,6381,2017-05-01 08:03,6078,1615,1
2017-05-01 07:36,7046,2017-05-01 08:04,6015,1690,1
2017-05-01 07:37,6182,2017-05-01 07:54,6061,1032,1
2017-05-01 07:37,6187,2017-05-01 07:45,6147,452,1
2017-05-01 07:37,6105,2017-05-01 07:49,6052,716,1
2017-05-01 07:38,6113,2017-05-01 07:49,6081,657,1
2017-05-01 07:39,6201,2017-05-01 07:50,6075,677,1
2017-05-01 07:40,6052,2017-05-01 07:42,6036,168,1
2017-05-01 07:40,6143,2017-05-01 07:50,6011,573,1
2017-05-01 07:41,7026,2017-05-01 07:47,6212,416,1
2017-05-01 07:41,6418,2017-05-01 07:52,7010,708,1
2017-05-01 07:41,6258,2017-05-01 07:52,6228,663,1
2017-05-01 07:42,6310,2017-05-01 07:54,6051,750,1
2017-05-01 07:42,6158,2017-05-01 07:45,6190,172,1
2017-05-01 07:42,6090,2017-05-01 07:45,6088,207,1
2017-05-01 07:42,7017,2017-05-01 08:13,6043,1845,1
2017-05-01 07:43,7074,2017-05-01 07:46,6020,198,1
2017-05-01 07:43,6261,2017-05-01 07:57,6364,818,1
2017-05-01 07:44,6064,2017-05-01 07:50,6078,364,1
2017-05-01 07:44,6126,2017-05-01 07:46,6124,113,1
2017-05-01 07:44,6918,2017-05-01 08:14,6032,1768,1
2017-05-01 07:45,6097,2017-05-01 07:47,6408,161,1
2017-05-01 07:45,6251,2017-05-01 07:49,6344,198,1
2017-05-01 07:46,6152,2017-05-01 07:55,6248,580,1
2017-05-01 07:46,6221,2017-05-01 07:50,6184,197,1
2017-05-01 07:46,6090,2017-05-01 07:50,6088,234,1
2017-05-01 07:47,6117,2017-05-01 08:01,7080,861,1
2017-05-01 07:47,6225,2017-05-01 08:02,6105,920,1
2017-05-01 07:47,6264,2017-05-01 07:57,6168,617,1
2017-05-01 07:47,6268,2017-05-01 08:00,6022,792,1
2017-05-01 07:47,7065,2017-05-01 07:58,7028,654,1
2017-05-01 07:47,6139,2017-05-01 07:55,6114,504,1
2017-05-01 07:47,6267,2017-05-01 07:59,6335,675,1
2017-05-01 07:48,6164,2017-05-01 07:50,6186,126,1
2017-05-01 07:48,7037,2017-05-01 07:55,6035,398,1
2017-05-01 07:48,6155,2017-05-01 08:05,6070,1011,1
2017-05-01 07:49,6262,2017-05-01 07:52,6906,213,1
2017-05-01 07:49,6212,2017-05-01 07:58,6035,548,1
2017-05-01 07:49,7076,2017-05-01 07:54,6065,343,1
2017-05-01 07:50,10002,2017-05-01 07:54,6732,276,1
2017-05-01 07:50,6091,2017-05-01 08:00,6039,563,1
2017-05-01 07:50,6158,2017-05-01 08:16,6034,1534,1
2017-05-01 07:50,6163,2017-05-01 08:01,7032,635,1
2017-05-01 07:51,6212,2017-05-01 08:00,6032,556,1
2017-05-01 07:51,7018,2017-05-01 08:02,6386,699,1
2017-05-01 07:51,6127,2017-05-01 08:19,6072,1686,1
2017-05-01 07:51,6262,2017-05-01 07:54,6051,210,1
2017-05-01 07:52,6380,2017-05-01 08:13,6211,1283,1
2017-05-01 07:52,6311,2017-05-01 08:17,6078,1507,1
2017-05-01 07:53,6301,2017-05-01 08:10,7069,1001,1
2017-05-01 07:54,6381,2017-05-01 08:07,6108,773,1
2017-05-01 07:54,6018,2017-05-01 08:03,6207,519,1
2017-05-01 07:55,6095,2017-05-01 08:05,6061,626,1
2017-05-01 07:55,6732,2017-05-01 08:07,6036,735,1
2017-05-01 07:55,6049,2017-05-01 07:59,6043,268,1
2017-05-01 07:55,6119,2017-05-01 07:58,6129,209,1
2017-05-01 07:55,6029,2017-05-01 08:17,6078,1318,1
2017-05-01 07:55,6409,2017-05-01 08:24,6215,1719,1
2017-05-01 07:55,6021,2017-05-01 07:58,6014,185,1
2017-05-01 07:56,6183,2017-05-01 08:04,6008,480,1
2017-05-01 07:56,6180,2017-05-01 08:02,6042,360,1
2017-05-01 07:56,7049,2017-05-01 08:03,6041,400,1
2017-05-01 07:57,6432,2017-05-01 08:29,6198,1958,1
2017-05-01 07:57,7033,2017-05-01 07:59,6070,110,1
2017-05-01 07:57,6401,2017-05-01 08:04,6085,392,1
2017-05-01 07:58,6082,2017-05-01 08:03,6259,329,1
2017-05-01 07:58,6274,2017-05-01 08:18,6366,1203,1
2017-05-01 07:58,6224,2017-05-01 08:07,6070,570,1
2017-05-01 07:58,6188,2017-05-01 08:09,6168,684,1
2017-05-01 07:58,6138,2017-05-01 08:06,6197,451,1
2017-05-01 07:58,6180,2017-05-01 08:04,6073,309,1
2017-05-01 07:58,6095,2017-05-01 08:12,7066,794,1
2017-05-01 07:59,6411,2017-05-01 08:07,6047,491,1
2017-05-01 07:59,6173,2017-05-01 08:11,6032,690,1
2017-05-01 08:00,6153,2017-05-01 08:01,6152,80,1
2017-05-01 08:00,6203,2017-05-01 08:07,6738,375,1
2017-05-01 08:01,6041,2017-05-01 08:03,6039,76,1
2017-05-01 08:03,6737,2017-05-01 08:14,6389,660,1
2017-05-01 08:03,7029,2017-05-01 08:21,6105,1062,1
2017-05-01 08:05,6164,2017-05-01 08:30,6413,1486,1
2017-05-01 08:06,6141,2017-05-01 08:25,6020,1137,1
2017-05-01 08:06,6271,2017-05-01 08:08,6168,134,1
2017-05-01 08:06,6042,2017-05-01 08:11,6049,317,1
2017-05-01 08:07,6216,2017-05-01 08:13,6205,353,1
2017-05-01 08:07,7052,2017-05-01 08:11,10002,218,1
2017-05-01 08:08,6328,2017-05-01 08:18,6328,587,1
2017-05-01 08:08,6175,2017-05-01 08:14,6202,348,1
2017-05-01 08:09,6131,2017-05-01 08:30,6011,1302,1
2017-05-01 08:09,6202,2017-05-01 08:17,6043,460,1
2017-05-01 08:10,6042,2017-05-01 08:16,6038,371,1
2017-05-01 08:10,6174,2017-05-01 08:26,6046,961,1
2017-05-01 08:10,6350,2017-05-01 08:13,10002,149,1
2017-05-01 08:11,6385,2017-05-01 08:17,6184,364,1
2017-05-01 08:11,6176,2017-05-01 08:22,6208,668,1
2017-05-01 08:11,7021,2017-05-01 08:29,6027,1089,1
2017-05-01 08:11,6094,2017-05-01 08:22,6094,625,1
2017-05-01 08:12,6132,2017-05-01 08:15,6116,189,1
2017-05-01 08:12,6154,2017-05-01 08:44,6085,1952,1
2017-05-01 08:12,6126,2017-05-01 08:20,6018,511,1
2017-05-01 08:12,7038,2017-05-01 08:20,6053,494,1
2017-05-01 08:12,6748,2017-05-01 08:32,6043,1176,1
2017-05-01 08:13,6217,2017-05-01 08:16,6223,214,1
2017-05-01 08:13,6116,2017-05-01 08:17,6729,281,1
2017-05-01 08:13,6163,2017-05-01 08:34,6036,1288,0
2017-05-01 08:13,6396,2017-05-01 08:28,6753,888,1
2017-05-01 08:14,7069,2017-05-01 08:22,6049,530,1
2017-05-01 08:14,6176,2017-05-01 08:26,6075,723,1
2017-05-01 08:15,6200,2017-05-01 08:23,6752,497,1
2017-05-01 08:15,6204,2017-05-01 08:29,6088,821,1
2017-05-01 08:15,6187,2017-05-01 08:21,6140,349,1
2017-05-01 08:15,6401,2017-05-01 08:19,6096,218,1
2017-05-01 08:16,6065,2017-05-01 08:30,6048,807,1
2017-05-01 08:17,6178,2017-05-01 08:31,6002,830,1
2017-05-01 08:17,6742,2017-05-01 08:41,6026,1434,1
2017-05-01 08:17,6057,2017-05-01 08:26,6049,523,1
2017-05-01 08:17,6158,2017-05-01 08:26,6193,546,0
2017-05-01 08:17,6401,2017-05-01 08:28,6049,649,1
2017-05-01 08:17,6248,2017-05-01 08:27,6070,591,1
2017-05-01 08:18,6176,2017-05-01 08:24,6141,355,0
2017-05-01 08:18,6176,2017-05-01 08:24,6141,361,0
2017-05-01 08:18,6370,2017-05-01 08:51,6039,1970,1
2017-05-01 08:19,6193,2017-05-01 08:32,6070,776,1
2017-05-01 08:20,6233,2017-05-01 08:45,6048,1550,1
2017-05-01 08:20,6923,2017-05-01 08:41,6746,1291,1
2017-05-01 08:20,7020,2017-05-01 08:47,6061,1581,1
2017-05-01 08:21,6105,2017-05-01 08:31,6052,588,1
2017-05-01 08:21,7035,2017-05-01 08:32,6383,681,1
2017-05-01 08:21,6140,2017-05-01 08:28,6248,404,1
2017-05-01 08:21,6725,2017-05-01 08:27,6754,355,1
2017-05-01 08:22,6229,2017-05-01 08:29,7028,386,1
2017-05-01 08:24,6202,2017-05-01 08:30,6708,370,1
2017-05-01 08:25,6408,2017-05-01 08:33,6727,474,1
2017-05-01 08:25,6178,2017-05-01 08:38,6235,790,1
2017-05-01 08:25,6363,2017-05-01 09:04,6052,2341,1
2017-05-01 08:25,6012,2017-05-01 08:35,6023,594,1
2017-05-01 08:26,6104,2017-05-01 08:36,6037,609,1
2017-05-01 08:26,6209,2017-05-01 08:32,6019,344,1
2017-05-01 08:26,6416,2017-05-01 08:35,6435,524,1
2017-05-01 08:26,6370,2017-05-01 08:55,6020,1700,1
2017-05-01 08:26,6043,2017-05-01 08:30,6049,195,1
2017-05-01 08:26,7043,2017-05-01 08:37,6397,631,1
2017-05-01 08:27,6245,2017-05-01 08:34,6747,399,1
2017-05-01 08:27,6220,2017-05-01 08:35,6070,453,1
2017-05-01 08:28,6131,2017-05-01 08:44,7026,940,1
2017-05-01 08:28,6088,2017-05-01 08:37,6743,556,1
2017-05-01 08:28,7025,2017-05-01 08:44,6208,922,0
2017-05-01 08:29,6085,2017-05-01 08:32,6057,209,1
2017-05-01 08:29,6231,2017-05-01 09:02,6406,1986,1
2017-05-01 08:29,6231,2017-05-01 08:44,6717,888,1
2017-05-01 08:29,6060,2017-05-01 08:32,6064,158,1
2017-05-01 08:29,6142,2017-05-01 08:36,6018,437,1
2017-05-01 08:29,6121,2017-05-01 08:45,7028,924,1
2017-05-01 08:29,6151,2017-05-01 08:52,6032,1351,1
2017-05-01 08:30,6270,2017-05-01 08:33,6923,186,1
2017-05-01 08:30,7011,2017-05-01 09:12,6108,2551,1
2017-05-01 08:30,6901,2017-05-01 08:45,6155,871,1
2017-05-01 08:30,6420,2017-05-01 08:42,6316,727,1
2017-05-01 08:31,6907,2017-05-01 08:37,6200,365,1
2017-05-01 08:31,6206,2017-05-01 08:49,6088,1048,1
2017-05-01 08:32,6203,2017-05-01 08:39,6040,444,1
2017-05-01 08:32,6233,2017-05-01 08:41,7021,587,1
2017-05-01 08:32,6111,2017-05-01 08:39,6729,395,1
2017-05-01 08:32,6124,2017-05-01 08:38,6018,388,1
2017-05-01 08:32,6181,2017-05-01 08:36,6411,223,1
2017-05-01 08:32,6078,2017-05-01 08:37,6067,247,1
2017-05-01 08:32,6139,2017-05-01 08:47,6217,887,1
2017-05-01 08:33,6114,2017-05-01 08:35,6111,121,1
2017-05-01 08:33,6224,2017-05-01 08:43,6034,622,1
2017-05-01 08:33,6245,2017-05-01 08:48,6125,876,1
2017-05-01 08:33,6903,2017-05-01 08:36,6248,165,1
2017-05-01 08:34,6152,2017-05-01 08:49,6213,936,1
2017-05-01 08:34,6232,2017-05-01 08:39,6233,297,1
2017-05-01 08:34,6124,2017-05-01 08:47,6014,744,1
2017-05-01 08:35,6411,2017-05-01 08:39,6070,226,1
2017-05-01 08:35,6734,2017-05-01 09:04,7080,1740,1
2017-05-01 08:35,6221,2017-05-01 08:38,6181,166,1
2017-05-01 08:35,6043,2017-05-01 08:39,6048,225,1
2017-05-01 08:36,6195,2017-05-01 08:39,6227,181,1
2017-05-01 08:36,6136,2017-05-01 08:40,7028,266,1
